Algorithm,Heuristic/Depth Limit,Depth,Nodes Generated,Effective Branching Factor
A*,Misplaced Titles,21,8629,1.5396666009830786
IDS,N/A,37,45336,1.3361333870709615
A*,Manhattan,23,968,1.348405973225192
A*,Misplaced Titles,23,17301,1.5284947996705336
IDS,N/A,23,8617,1.4828678140219096
A*,Manhattan,23,1069,1.3542370235939216
A*,Misplaced Titles,23,17602,1.5296414829612812
IDS,N/A,35,58501,1.3683735327743958
A*,Manhattan,22,1223,1.3814576198281028
A*,Misplaced Titles,22,12262,1.5340647684880553
IDS,N/A,26,17856,1.4572369026685474
A*,Manhattan,18,437,1.4018237485296803
A*,Misplaced Titles,18,1921,1.5220123868353697
IDS,N/A,20,5231,1.5343669524816699
A*,Manhattan,19,645,1.40563176816713
A*,Misplaced Titles,19,3503,1.5365598497828898
IDS,N/A,25,3238,1.3816914615197167
A*,Manhattan,18,249,1.3586956530726157
A*,Misplaced Titles,18,1966,1.523971558187576
IDS,N/A,26,19176,1.4612396980668179
A*,Manhattan,25,1928,1.3533317824971651
A*,Misplaced Titles,25,37118,1.5232927766580244
IDS,N/A,37,51765,1.3409308556589379
A*,Manhattan,22,876,1.3606617821979259
A*,Misplaced Titles,22,9852,1.5188813044361549
IDS,N/A,28,33316,1.450518646962216
A*,Manhattan,24,1735,1.3644914278053126
A*,Misplaced Titles,24,26080,1.527611137719959
IDS,N/A,30,31357,1.4121402013567617
A*,Manhattan,27,5347,1.3742892677425311
A*,Misplaced Titles,27,73400,1.514296662549845
IDS,N/A,35,92089,1.38622749108021
A*,Manhattan,12,43,1.3681142652948433
A*,Misplaced Titles,12,125,1.4953487812212205
IDS,N/A,18,1825,1.5176837023762622
A*,Manhattan,20,469,1.3600617980011196
A*,Misplaced Titles,20,5391,1.5366800978560795
IDS,N/A,26,63536,1.5301412863027948
A*,Manhattan,23,909,1.3447241742797804
A*,Misplaced Titles,23,16384,1.5248799339494652
IDS,N/A,31,4252,1.309336863592801
A*,Manhattan,26,4345,1.380138540870555
A*,Misplaced Titles,24,31225,1.539114519867557
IDS,N/A,34,56308,1.3795030024846495
A*,Manhattan,28,5373,1.359008052389907
A*,Misplaced Titles,28,79862,1.496523627325787
IDS,N/A,28,15292,1.4107340643858357
A*,Manhattan,21,1569,1.4196213465598717
A*,Misplaced Titles,21,8241,1.5362971822469076
IDS,N/A,29,8300,1.3650250580204644
A*,Manhattan,19,426,1.375276363330077
A*,Misplaced Titles,19,3514,1.5368134229369308
IDS,N/A,29,33464,1.4322536111627557
A*,Manhattan,26,3391,1.3670419381443057
A*,Misplaced Titles,24,22242,1.5175123814305347
IDS,N/A,36,53927,1.3534401719797549
A*,Manhattan,20,343,1.3389510680084606
A*,Misplaced Titles,18,1906,1.521349688113204
IDS,N/A,20,1274,1.4297446212810623
A*,Manhattan,29,17449,1.4004511023273423
A*,Misplaced Titles,29,108826,1.4916963833668606
IDS,N/A,35,43306,1.356665565635071
A*,Manhattan,25,3999,1.3934072188618034
A*,Misplaced Titles,25,37712,1.5242604551733594
IDS,N/A,35,75394,1.3783276854062498
A*,Manhattan,23,555,1.3161854521692478
A*,Misplaced Titles,23,16607,1.5257764982640252
IDS,N/A,31,26542,1.389016922875207
A*,Manhattan,20,796,1.3965151561419065
A*,Misplaced Titles,20,4580,1.5242046207801554
IDS,N/A,20,6482,1.5509059114245047
A*,Manhattan,22,1350,1.387675429269937
A*,Misplaced Titles,20,5337,1.5359067892724265
IDS,N/A,26,15226,1.448333865350036
A*,Manhattan,27,2811,1.3419476893660076
A*,Misplaced Titles,27,73230,1.514166620193694
IDS,N/A,29,28448,1.4242557813047894
A*,Manhattan,18,154,1.3229058255986248
A*,Misplaced Titles,18,1286,1.4884546575298714
IDS,N/A,20,5779,1.5420293317014344
A*,Manhattan,23,1348,1.367960236378522
A*,Misplaced Titles,23,17006,1.527352306157983
IDS,N/A,23,7308,1.4722828079921886
A*,Manhattan,23,1461,1.372756433239833
A*,Misplaced Titles,23,17822,1.5304677867673542
IDS,N/A,23,9995,1.4924630917352515
A*,Manhattan,25,2670,1.371072595652974
A*,Misplaced Titles,25,38266,1.525149872222599
IDS,N/A,35,10391,1.3024517344593332
A*,Manhattan,18,490,1.4107671477310146
A*,Misplaced Titles,18,2066,1.5281778709341005
IDS,N/A,18,7641,1.643351882534788
A*,Manhattan,28,11955,1.3983850448989934
A*,Misplaced Titles,28,77507,1.494924704205572
IDS,N/A,28,37454,1.4565963644283981
A*,Manhattan,26,4217,1.3785521992280312
A*,Misplaced Titles,26,52741,1.519221475051921
IDS,N/A,34,7200,1.298526914857543
A*,Manhattan,24,1199,1.3436437385242943
A*,Misplaced Titles,24,19670,1.5097620862540038
IDS,N/A,24,19559,1.509406132999645
A*,Manhattan,22,578,1.3351872437198524
A*,Misplaced Titles,22,9324,1.5150831443111812
IDS,N/A,28,14540,1.4081957021905402
A*,Manhattan,20,798,1.3966903887019408
A*,Misplaced Titles,20,4886,1.5291414935461107
IDS,N/A,38,59453,1.335476197660279
A*,Manhattan,20,541,1.369808520402566
A*,Misplaced Titles,20,4299,1.5193868811586946
IDS,N/A,30,36342,1.4191020501496294
A*,Manhattan,20,553,1.3713119372903757
A*,Misplaced Titles,20,5122,1.5327523078286394
IDS,N/A,28,14902,1.4094330416366583
A*,Manhattan,24,2005,1.3727394005517823
A*,Misplaced Titles,24,30369,1.5373329554400634
IDS,N/A,28,9235,1.3855517347267465
A*,Manhattan,24,2551,1.3865842701239628
A*,Misplaced Titles,24,20382,1.5120005525864852
IDS,N/A,30,37084,1.4200584455784484
A*,Manhattan,20,627,1.3799500833530964
A*,Misplaced Titles,20,5455,1.537587139074536
IDS,N/A,22,20702,1.5710224004008073
A*,Manhattan,17,475,1.4369860935748133
A*,Misplaced Titles,17,1809,1.554583426457289
IDS,N/A,21,1952,1.434463542423654
A*,Manhattan,26,4841,1.385888440551162
A*,Misplaced Titles,26,45223,1.5102619591945108
IDS,N/A,38,66272,1.3392976515246926
A*,Manhattan,24,2666,1.38913410112364
A*,Misplaced Titles,24,20999,1.5138805486084426
IDS,N/A,24,4290,1.4169430232754232
A*,Manhattan,25,2146,1.3591431126248366
A*,Misplaced Titles,25,37566,1.5240239716942765
IDS,N/A,33,40994,1.3796832854063006
A*,Manhattan,28,4902,1.3545624948249186
A*,Misplaced Titles,28,77051,1.4946096972554597
IDS,N/A,30,23965,1.3995419302262349
A*,Manhattan,25,2722,1.372130837448076
A*,Misplaced Titles,25,36340,1.5220026090732521
IDS,N/A,31,7305,1.332394742477129
A*,Manhattan,20,278,1.3249583906797568
A*,Misplaced Titles,20,4161,1.516910249475602
IDS,N/A,22,13203,1.5392292265395249
A*,Manhattan,18,476,1.4084970503078493
A*,Misplaced Titles,18,1926,1.5222322007088371
IDS,N/A,18,5596,1.6151595443668894
A*,Manhattan,23,1651,1.3800729597104298
A*,Misplaced Titles,23,17709,1.5300445934716578
IDS,N/A,25,15490,1.4709640428993818
A*,Manhattan,20,481,1.3617809477867053
A*,Misplaced Titles,20,4521,1.52321681516945
IDS,N/A,22,6152,1.48671599840854
A*,Manhattan,15,188,1.4177854767217697
A*,Misplaced Titles,15,535,1.5201633301423008
IDS,N/A,19,8868,1.6135420919276418
A*,Manhattan,22,1265,1.3835794878658587
A*,Misplaced Titles,22,10654,1.5242940653014099
IDS,N/A,28,37546,1.4567239956700129
A*,Manhattan,28,10129,1.3901317065399175
A*,Misplaced Titles,28,98797,1.5079387640831925
IDS,N/A,38,45488,1.326099870643731
A*,Manhattan,24,1217,1.3444782288863486
A*,Misplaced Titles,24,19712,1.5098962694880325
IDS,N/A,28,23177,1.431841351756551
A*,Manhattan,24,2546,1.3864709250156027
A*,Misplaced Titles,24,21356,1.5149442916051066
IDS,N/A,28,26849,1.4393817903034005
A*,Manhattan,26,1198,1.313415645441904
A*,Misplaced Titles,26,40396,1.5037195987142673
IDS,N/A,42,79391,1.3081610702851547
A*,Manhattan,22,228,1.2799083037623336
A*,Misplaced Titles,22,9652,1.5174659987111083
IDS,N/A,32,54422,1.406024709543432
A*,Manhattan,14,104,1.3933935952065366
A*,Misplaced Titles,14,406,1.5357597745023186
IDS,N/A,14,32962,2.1023995452028688
A*,Manhattan,22,704,1.3472094510715011
A*,Misplaced Titles,22,9723,1.5179716105186591
IDS,N/A,24,10082,1.468298805719554
A*,Manhattan,22,990,1.3682493046932807
A*,Misplaced Titles,22,9250,1.5145344964232355
IDS,N/A,26,31541,1.4894765544997355
A*,Manhattan,24,2059,1.3742603436075813
A*,Misplaced Titles,24,26149,1.5277793249853069
IDS,N/A,26,31725,1.4898098178614263
A*,Manhattan,23,1353,1.3681804562497568
A*,Misplaced Titles,23,19068,1.534971172465082
IDS,N/A,33,24664,1.3586038272634715
A*,Manhattan,21,576,1.3534701736474088
A*,Misplaced Titles,21,7831,1.5325684042523684
IDS,N/A,23,23117,1.5478759447329868
A*,Manhattan,29,10317,1.3753030121039382
A*,Misplaced Titles,29,105979,1.490333425391296
IDS,N/A,29,28935,1.425089660681181
A*,Manhattan,19,142,1.298010883450799
A*,Misplaced Titles,19,3059,1.5256381897286522
IDS,N/A,19,645,1.40563176816713
A*,Manhattan,20,468,1.3599166550190962
A*,Misplaced Titles,20,4617,1.5248179427436384
IDS,N/A,40,66040,1.3197606540274485
A*,Manhattan,19,151,1.302215910392084
A*,Misplaced Titles,19,2308,1.5031849217456341
IDS,N/A,23,28818,1.5627820981823948
A*,Manhattan,23,1421,1.3711005584757454
A*,Misplaced Titles,23,16568,1.5256205341226394
IDS,N/A,29,45643,1.4476650019496626
A*,Manhattan,17,278,1.3924106646333676
A*,Misplaced Titles,17,1338,1.5272466568872427
IDS,N/A,17,6517,1.6763154520267092
A*,Manhattan,21,842,1.37816296731075
A*,Misplaced Titles,21,8301,1.536827976347621
IDS,N/A,29,11216,1.3792709403763268
A*,Manhattan,24,3040,1.3967533853669842
A*,Misplaced Titles,26,52573,1.519035062722098
IDS,N/A,32,51492,1.403595177919341
A*,Manhattan,23,3700,1.4293520385397034
A*,Misplaced Titles,23,18731,1.5337815883938182
IDS,N/A,25,15854,1.4723313318294546
A*,Manhattan,26,2578,1.3527052916978755
A*,Misplaced Titles,26,46308,1.5116397676088373
IDS,N/A,32,57309,1.4082976787420398
A*,Manhattan,21,671,1.3633452026853035
A*,Misplaced Titles,21,8327,1.537056853257927
IDS,N/A,39,54434,1.3226123403745562
A*,Manhattan,27,10785,1.4104695319307985
A*,Misplaced Titles,27,75000,1.5155065738936908
IDS,N/A,31,31061,1.3960795813558295
A*,Manhattan,24,1259,1.346380269806953
A*,Misplaced Titles,24,20175,1.5113575886096242
IDS,N/A,28,34952,1.4530041619253575
A*,Manhattan,25,2209,1.360717056375441
A*,Misplaced Titles,25,36036,1.5214912641136793
IDS,N/A,33,53128,1.3905660440142955
A*,Manhattan,20,315,1.3332620812232259
A*,Misplaced Titles,20,4060,1.5150476833580928
IDS,N/A,34,111144,1.4073703992998594
A*,Manhattan,24,883,1.3266255663699176
A*,Misplaced Titles,24,24970,1.5248452547816829
IDS,N/A,32,82329,1.4243313267240238
A*,Manhattan,25,2166,1.3596475300846291
A*,Misplaced Titles,23,18420,1.53266547674025
IDS,N/A,35,90682,1.3856178189720303
A*,Manhattan,14,129,1.4149998957982777
A*,Misplaced Titles,14,289,1.498919872071562
IDS,N/A,18,2457,1.5429641729556989
A*,Manhattan,24,1368,1.3510463672681552
A*,Misplaced Titles,24,21339,1.5148940249324883
IDS,N/A,38,57352,1.3342123683156193
A*,Manhattan,22,574,1.3347658479181654
A*,Misplaced Titles,22,9370,1.515422104605272
IDS,N/A,24,18968,1.5074777040441791
A*,Manhattan,21,581,1.3540273441487936
A*,Misplaced Titles,21,7969,1.5338437979247275
IDS,N/A,21,4386,1.490842755897803
A*,Manhattan,24,3060,1.3971350654823913
A*,Misplaced Titles,24,20677,1.5129061222114317
IDS,N/A,32,10337,1.3349033674906876
A*,Manhattan,22,593,1.3367430678980161
A*,Misplaced Titles,22,10866,1.5256598373150625
IDS,N/A,32,27858,1.3769072460528142
A*,Manhattan,22,1362,1.3882337412670245
A*,Misplaced Titles,22,9410,1.515715564014976
IDS,N/A,26,1007,1.3046713737503322
A*,Manhattan,23,1571,1.3770958894814203
A*,Misplaced Titles,23,17624,1.5297245565576165
IDS,N/A,27,31304,1.4672485790272076
A*,Manhattan,22,1659,1.4007371721175026
A*,Misplaced Titles,20,4406,1.5212557215058122
IDS,N/A,30,35013,1.417340871002882
A*,Manhattan,22,1632,1.3996928183324235
A*,Misplaced Titles,22,12879,1.5374918583667614
IDS,N/A,28,33746,1.4511831433812956
A*,Manhattan,21,886,1.3815098532613448
A*,Misplaced Titles,21,7750,1.5318097975690643
IDS,N/A,29,29510,1.4260569491928874
A*,Manhattan,22,664,1.3436320890228266
A*,Misplaced Titles,22,12205,1.5337399057190408
IDS,N/A,34,60986,1.3827448932805475
A*,Manhattan,23,2515,1.4055602863136993
A*,Misplaced Titles,23,17701,1.5300145350584806
IDS,N/A,29,32246,1.430423658313584
A*,Manhattan,28,8627,1.3821857823775088
A*,Misplaced Titles,28,76898,1.4945036012466122
IDS,N/A,30,22826,1.3972721205560596
A*,Manhattan,25,3910,1.3921533291800778
A*,Misplaced Titles,27,75272,1.5157097836162166
IDS,N/A,35,18124,1.3233185534727128
A*,Manhattan,22,620,1.3394511979103434
A*,Misplaced Titles,20,4475,1.5224381282785167
IDS,N/A,32,42801,1.3955099420120805
A*,Manhattan,27,9273,1.402600804601308
A*,Misplaced Titles,27,73581,1.5144348010070543
IDS,N/A,35,10833,1.304002834798093
A*,Manhattan,20,1203,1.425651191455591
A*,Misplaced Titles,20,6993,1.5568012671354419
IDS,N/A,22,9638,1.5173658817080204
A*,Manhattan,24,1306,1.3484379470252714
A*,Misplaced Titles,24,23933,1.5221526713686713
IDS,N/A,24,781,1.319857748596952
A*,Manhattan,23,1579,1.37740004427449
A*,Misplaced Titles,23,17450,1.529064791607722
IDS,N/A,29,47559,1.4497191865937602
A*,Manhattan,22,1269,1.3837780499546588
A*,Misplaced Titles,22,10496,1.523259201009039
IDS,N/A,26,28417,1.483513389055706
A*,Manhattan,22,877,1.3607323467994812
A*,Misplaced Titles,22,12072,1.5329762249483205
IDS,N/A,28,32700,1.4495521629694954
A*,Manhattan,24,1116,1.3396335270593551
A*,Misplaced Titles,24,19856,1.5103542553102667
IDS,N/A,38,45129,1.3258233902145045
A*,Manhattan,15,124,1.378991044199775
A*,Misplaced Titles,15,533,1.5197838107067687
IDS,N/A,15,5079,1.7662488043141813
A*,Manhattan,23,1828,1.3861973102004763
A*,Misplaced Titles,23,19672,1.5370537891982665
IDS,N/A,29,20541,1.4083515920416907
A*,Manhattan,23,1360,1.368487459853067
A*,Misplaced Titles,23,17276,1.528398703684542
IDS,N/A,31,26136,1.3883264077084119
A*,Manhattan,22,526,1.329478046227355
A*,Misplaced Titles,22,8766,1.5108392140194633
IDS,N/A,22,10199,1.5212730207124154
A*,Manhattan,26,4161,1.3778435646252718
A*,Misplaced Titles,26,50628,1.5168341806813632
IDS,N/A,26,35289,1.4959228838360779
A*,Manhattan,26,4689,1.3841889998075505
A*,Misplaced Titles,26,51017,1.5172807865062938
IDS,N/A,34,34670,1.3599660103146856
A*,Manhattan,22,1306,1.3855869386189954
A*,Misplaced Titles,22,14365,1.5451421425858718
IDS,N/A,26,14632,1.4461188534551388
A*,Manhattan,26,3170,1.3635030868091271
A*,Misplaced Titles,24,23801,1.5218019403809988
IDS,N/A,30,87478,1.4612682948688902
A*,Manhattan,20,257,1.319765150187665
A*,Misplaced Titles,20,3949,1.512949237066123
IDS,N/A,30,22363,1.3963179964423857
A*,Manhattan,18,507,1.4134427415990454
A*,Misplaced Titles,18,1882,1.5202790547736762
IDS,N/A,18,4013,1.5855966920527056
A*,Manhattan,24,1187,1.343080715249426
A*,Misplaced Titles,24,19408,1.5089187875744963
IDS,N/A,28,40004,1.4600268292028322
A*,Manhattan,26,3839,1.3735818474344326
A*,Misplaced Titles,26,45565,1.5106996541760649
IDS,N/A,32,7178,1.319775639717617
A*,Manhattan,25,3662,1.3885091103180993
A*,Misplaced Titles,25,37250,1.5235090945736214
IDS,N/A,29,48834,1.4510423211534191
A*,Manhattan,29,10246,1.3749755566081217
A*,Misplaced Titles,27,74427,1.5150761562651724
IDS,N/A,31,61720,1.427347991661333
A*,Manhattan,12,90,1.4549683374649287
A*,Misplaced Titles,12,190,1.5484462456571502
IDS,N/A,14,678,1.593054715363555
A*,Manhattan,20,482,1.3619223654549193
A*,Misplaced Titles,20,4487,1.5226419945095857
IDS,N/A,22,9407,1.5156935959021074
A*,Manhattan,20,953,1.4091416289006309
A*,Misplaced Titles,20,4554,1.5237708153562328
IDS,N/A,22,16895,1.5565777816180284
A*,Manhattan,17,439,1.4303393591109548
A*,Misplaced Titles,17,1241,1.5205005283206072
IDS,N/A,19,7332,1.59747018343162
A*,Manhattan,20,255,1.3192497149817162
A*,Misplaced Titles,20,3932,1.5126229154941782
IDS,N/A,28,43740,1.4646898455134112
A*,Manhattan,21,513,1.346025253087541
A*,Misplaced Titles,21,8237,1.536261665235392
IDS,N/A,23,232,1.2672062425660842
A*,Manhattan,21,509,1.3455236106355342
A*,Misplaced Titles,21,7662,1.5309770260646813
IDS,N/A,29,20731,1.4087988037708028
A*,Manhattan,27,3613,1.354480906825967
A*,Misplaced Titles,27,72125,1.513314191043881
IDS,N/A,27,98513,1.5308907725982421
A*,Manhattan,17,296,1.3975588369357927
A*,Misplaced Titles,17,1549,1.5404587855149336
IDS,N/A,17,4882,1.64807260236524
A*,Manhattan,26,4153,1.3777415833148912
A*,Misplaced Titles,26,40846,1.5043604428030166
IDS,N/A,30,76096,1.4544944249828187
A*,Manhattan,20,557,1.3718061949438258
A*,Misplaced Titles,20,4651,1.525377432961853
IDS,N/A,22,14587,1.5462196246490663
A*,Manhattan,24,1300,1.348179253437677
A*,Misplaced Titles,24,29893,1.5363213382381713
IDS,N/A,26,24934,1.476071458992441
A*,Manhattan,14,92,1.3812444916919526
A*,Misplaced Titles,14,324,1.511209390509403
IDS,N/A,14,1614,1.6948683371719706
A*,Manhattan,23,2200,1.397406391309892
A*,Misplaced Titles,23,18346,1.5323972528522853
IDS,N/A,29,62268,1.4632531910322937
A*,Manhattan,22,2094,1.4156421509327053
A*,Misplaced Titles,22,11134,1.5273504305894985
IDS,N/A,30,29388,1.4090908702439293
A*,Manhattan,24,2032,1.3735047140559151
A*,Misplaced Titles,22,10395,1.522589854168817
IDS,N/A,30,41318,1.4251852196535875
A*,Manhattan,24,1952,1.3712079595134392
A*,Misplaced Titles,24,25767,1.5268428067982422
IDS,N/A,26,13656,1.442284393437852
A*,Manhattan,24,2489,1.385163494531257
A*,Misplaced Titles,24,20404,1.5120685186430654
IDS,N/A,38,10589,1.2761955780502352
A*,Manhattan,24,1421,1.3531878403071878
A*,Misplaced Titles,24,23750,1.5216659312181482
IDS,N/A,28,28596,1.4426260173421184
A*,Manhattan,25,3742,1.3897098999286508
A*,Misplaced Titles,25,35516,1.5206069177024357
IDS,N/A,31,34980,1.4014410436735838
A*,Manhattan,19,891,1.429738859658531
A*,Misplaced Titles,19,3891,1.545078648709405
IDS,N/A,23,14219,1.5155125045432176
A*,Manhattan,26,2783,1.3566920408013148
A*,Misplaced Titles,26,44612,1.5094720127262455
IDS,N/A,42,32329,1.2804754152337183
A*,Manhattan,23,2022,1.3922897159725747
A*,Misplaced Titles,23,17022,1.5274147563608793
IDS,N/A,23,15266,1.5202012950730064
A*,Manhattan,25,1066,1.3216312170952065
A*,Misplaced Titles,25,37584,1.5240531748291721
IDS,N/A,41,92442,1.3216570113351849
A*,Manhattan,27,2386,1.3338251596485977
A*,Misplaced Titles,27,65735,1.5081235218934113
IDS,N/A,37,65503,1.3494886038303504
A*,Manhattan,24,1319,1.3489945646259094
A*,Misplaced Titles,24,20420,1.5121179044059765
IDS,N/A,28,23046,1.4315515258273035
A*,Manhattan,22,1045,1.3716160508721524
A*,Misplaced Titles,22,9253,1.5145568202577722
IDS,N/A,24,5306,1.429547647695165
A*,Manhattan,24,1272,1.3469566837370577
A*,Misplaced Titles,24,19218,1.5083003825946437
IDS,N/A,30,85762,1.4603036251992285
A*,Manhattan,22,1737,1.4036655076840867
A*,Misplaced Titles,22,14702,1.5467716404843412
IDS,N/A,32,26568,1.3748686665846712
A*,Manhattan,21,900,1.3825416218175324
A*,Misplaced Titles,21,8092,1.5349629555219693
IDS,N/A,21,5940,1.5125304147344742
A*,Manhattan,23,1285,1.3651164536324254
A*,Misplaced Titles,21,8236,1.5362527834159287
IDS,N/A,23,10208,1.4938320326077303
A*,Manhattan,26,3525,1.3690811689040843
A*,Misplaced Titles,26,42223,1.5062800847806825
IDS,N/A,28,345,1.2320728746874634
A*,Manhattan,21,903,1.382760725287406
A*,Misplaced Titles,21,7557,1.5299713762649032
IDS,N/A,29,26467,1.4207153056247737
A*,Manhattan,24,2615,1.3880165801331112
A*,Misplaced Titles,24,22493,1.5182220954276726
IDS,N/A,32,43351,1.3960668748488245
A*,Manhattan,17,550,1.449431866470329
A*,Misplaced Titles,17,1660,1.5467428703230994
IDS,N/A,17,2803,1.5951493773501135
A*,Manhattan,18,451,1.4042817516806043
A*,Misplaced Titles,18,2228,1.5346003331226041
IDS,N/A,22,12120,1.533252761113673
A*,Manhattan,22,1090,1.3742471368488847
A*,Misplaced Titles,22,10327,1.5221356989906185
IDS,N/A,24,9269,1.4631640998290159
A*,Manhattan,22,748,1.3509270283479444
A*,Misplaced Titles,22,10009,1.5199732344408956
IDS,N/A,28,32484,1.449209104022882
A*,Manhattan,22,1338,1.3871123598330588
A*,Misplaced Titles,22,11975,1.532414173212475
IDS,N/A,24,9375,1.4638575034871892
A*,Manhattan,25,4902,1.4048014029250215
A*,Misplaced Titles,25,37424,1.5237931192908234
IDS,N/A,37,61966,1.3474655206793673
A*,Manhattan,18,234,1.3540138390441685
A*,Misplaced Titles,18,1985,1.524786075471459
IDS,N/A,28,21591,1.428221135295303
A*,Manhattan,23,2592,1.40740442749247
A*,Misplaced Titles,23,18055,1.5313323462854025
IDS,N/A,39,4836,1.243008239623169
A*,Manhattan,21,1192,1.4011652098676413
A*,Misplaced Titles,21,8635,1.5397175639164924
IDS,N/A,23,4883,1.4466973424166347
A*,Manhattan,23,1842,1.386657210108464
A*,Misplaced Titles,23,17084,1.5276562217270333
IDS,N/A,37,49061,1.3389879212819793
A*,Manhattan,22,985,1.3679344382287841
A*,Misplaced Titles,22,10158,1.520994507766288
IDS,N/A,28,6028,1.3646025775646304
A*,Manhattan,20,290,1.3277609749993546
A*,Misplaced Titles,20,4487,1.5226419945095857
IDS,N/A,22,1770,1.4048667972608322
A*,Manhattan,23,968,1.348405973225192
A*,Misplaced Titles,23,17058,1.527555064273683
IDS,N/A,29,30373,1.4274750987575908
A*,Manhattan,16,98,1.3318386983052801
A*,Misplaced Titles,16,665,1.5011578195181094
IDS,N/A,20,4715,1.5264201303592744
A*,Manhattan,20,232,1.3130292451195587
A*,Misplaced Titles,20,4099,1.5157720544070912
IDS,N/A,28,34599,1.4524774960764026
A*,Manhattan,20,644,1.381797152434624
A*,Misplaced Titles,20,4168,1.5170377416170682
IDS,N/A,34,40324,1.3660221866365279
A*,Manhattan,21,624,1.3586388471405892
A*,Misplaced Titles,21,7482,1.529244874323552
IDS,N/A,21,6083,1.5142447844894888
A*,Manhattan,22,574,1.3347658479181654
A*,Misplaced Titles,22,9078,1.5132428984474877
IDS,N/A,24,23006,1.5196493190703237
A*,Manhattan,24,3872,1.4109034849925035
A*,Misplaced Titles,24,21602,1.5156674190554125
IDS,N/A,30,18303,1.3870243198637737
A*,Manhattan,16,125,1.3522496441040663
A*,Misplaced Titles,16,819,1.5208285046956471
IDS,N/A,16,344,1.440571779084796
A*,Manhattan,27,5179,1.3726653259335442
A*,Misplaced Titles,27,74129,1.5148510461144802
IDS,N/A,31,46909,1.4147694819455248
A*,Manhattan,24,3017,1.3963114669266508
A*,Misplaced Titles,24,20497,1.5123550559285512
IDS,N/A,30,10252,1.3604845679473172
A*,Manhattan,21,1540,1.4183607381556187
A*,Misplaced Titles,21,9277,1.544984651627571
IDS,N/A,33,27300,1.3627907312000078
A*,Manhattan,20,224,1.310727468561392
A*,Misplaced Titles,20,4862,1.5287650578405763
IDS,N/A,20,820,1.3985908821721051
A*,Manhattan,25,3573,1.3871432747742038
A*,Misplaced Titles,25,36031,1.5214828192662782
IDS,N/A,37,68882,1.3513243882047035
A*,Manhattan,20,527,1.3680139649254168
A*,Misplaced Titles,20,4919,1.5296562345211673
IDS,N/A,24,11694,1.4774012497600038
A*,Manhattan,25,2426,1.3658268055020657
A*,Misplaced Titles,25,32220,1.514694405796685
IDS,N/A,33,4562,1.2908729292634276
A*,Manhattan,21,547,1.350144802398729
A*,Misplaced Titles,19,2345,1.5044436976122855
IDS,N/A,37,63025,1.348082787591146
A*,Manhattan,24,2579,1.3872150949464381
A*,Misplaced Titles,24,20582,1.5126158571630985
IDS,N/A,42,9117,1.2424593521017309
A*,Manhattan,19,795,1.421185937409597
A*,Misplaced Titles,19,3864,1.5445124992158836
IDS,N/A,19,6707,1.589996713531061
A*,Manhattan,16,68,1.301762651135298
A*,Misplaced Titles,16,548,1.4831114401858325
IDS,N/A,18,10089,1.6689218737293945
A*,Manhattan,26,2137,1.3429795658552062
A*,Misplaced Titles,26,42047,1.5060381112833061
IDS,N/A,26,14096,1.4440446145098393
A*,Manhattan,22,1273,1.383976015503987
A*,Misplaced Titles,22,11100,1.527138117155923
IDS,N/A,26,40573,1.5039724791350382
A*,Manhattan,17,246,1.3824302921135199
A*,Misplaced Titles,17,1132,1.5123002540304504
IDS,N/A,17,5367,1.6572803314432825
A*,Manhattan,18,251,1.359299655241435
A*,Misplaced Titles,18,1889,1.520592648667095
IDS,N/A,18,4064,1.5867095210762157
A*,Manhattan,23,542,1.3148297866659238
A*,Misplaced Titles,23,17388,1.5288281814542561
IDS,N/A,27,21112,1.4459982078873908
A*,Manhattan,22,943,1.3652276546105395
A*,Misplaced Titles,22,9125,1.5135981392026459
IDS,N/A,30,23803,1.399225538453309
A*,Manhattan,20,740,1.3914307152192231
A*,Misplaced Titles,20,4087,1.5155498708675457
IDS,N/A,20,8334,1.5705171194896201
A*,Manhattan,21,337,1.319360047062703
A*,Misplaced Titles,21,7626,1.5306337185528278
IDS,N/A,23,27257,1.5590027164647962
A*,Manhattan,22,1051,1.371973042098505
A*,Misplaced Titles,22,9662,1.5175374260246768
IDS,N/A,22,52633,1.6390894012220294
A*,Manhattan,17,115,1.3219575819046379
A*,Misplaced Titles,17,1175,1.5156204717770878
IDS,N/A,17,4025,1.6294650583188242
A*,Manhattan,20,164,1.2904530024133452
A*,Misplaced Titles,20,3839,1.510813669619907
IDS,N/A,26,45397,1.5104850423240843
A*,Manhattan,21,290,1.309957022818001
A*,Misplaced Titles,21,7978,1.533926243446044
IDS,N/A,29,40417,1.4416075132030242
A*,Manhattan,22,1237,1.3821725355529395
A*,Misplaced Titles,22,9860,1.5189373444821879
IDS,N/A,26,8457,1.4159462966435994
A*,Manhattan,27,3739,1.3562016751969448
A*,Misplaced Titles,27,72931,1.5139371917371927
IDS,N/A,29,24781,1.4174943577512475
A*,Manhattan,22,1283,1.3844683434409328
A*,Misplaced Titles,22,9626,1.5172799565844741
IDS,N/A,26,2229,1.3451585121056855
A*,Manhattan,28,9303,1.3859148124385394
A*,Misplaced Titles,28,90750,1.5033702479446442
IDS,N/A,36,38833,1.3411513897439062
A*,Manhattan,20,1307,1.431573924747918
A*,Misplaced Titles,20,4853,1.5286234391873323
IDS,N/A,28,23071,1.431606958569113
A*,Manhattan,20,561,1.3722970920756188
